Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
RahulShetty,Chrome 108.0.0.0,,,2023-06-12 09:16:04,2023-06-12 09:16:27,23.548s,ERROR
,,,,,,,
Test Cases/RahulShettyTestCase/RahulShettyLoginPage,Chrome 108.0.0.0,,,2023-06-12 09:16:26,2023-06-12 09:16:26,0.187s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 108.0.0.0,,,2023-06-12 09:16:26,2023-06-12 09:16:26,0.001s,PASSED
Start setup action : SetupMethod,Chrome 108.0.0.0,,,2023-06-12 09:16:26,2023-06-12 09:16:26,0.013s,ERROR
Start tear down : TearDownMethod,Chrome 108.0.0.0,,,2023-06-12 09:16:26,2023-06-12 09:16:26,0.068s,PASSED
Start listener action : sampleAfterTestCase,Chrome 108.0.0.0,,,2023-06-12 09:16:26,2023-06-12 09:16:26,0.000s,PASSED
,,,,,,,
Test Cases/RahulShettyTestCase/RahulShettyLoginPage,Chrome 108.0.0.0,,,2023-06-12 09:16:27,2023-06-12 09:16:27,0.136s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 108.0.0.0,,,2023-06-12 09:16:27,2023-06-12 09:16:27,0.000s,PASSED
Start setup action : SetupMethod,Chrome 108.0.0.0,,,2023-06-12 09:16:27,2023-06-12 09:16:27,0.013s,ERROR
Start tear down : TearDownMethod,Chrome 108.0.0.0,,,2023-06-12 09:16:27,2023-06-12 09:16:27,0.048s,PASSED
Start listener action : sampleAfterTestCase,Chrome 108.0.0.0,,,2023-06-12 09:16:27,2023-06-12 09:16:27,0.000s,PASSED
