Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
RahulShetty,Chrome 108.0.0.0,,,2023-06-09 15:22:45,2023-06-09 15:23:25,40.743s,ERROR
,,,,,,,
Test Cases/RahulShettyTestCase/RahulShettyLoginPage,Chrome 108.0.0.0,,,2023-06-09 15:23:25,2023-06-09 15:23:25,0.158s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 108.0.0.0,,,2023-06-09 15:23:25,2023-06-09 15:23:25,0.000s,PASSED
Start setup action : SetupMethod,Chrome 108.0.0.0,,,2023-06-09 15:23:25,2023-06-09 15:23:25,0.015s,ERROR
Start tear down : TearDownMethod,Chrome 108.0.0.0,,,2023-06-09 15:23:25,2023-06-09 15:23:25,0.098s,PASSED
Start listener action : sampleAfterTestCase,Chrome 108.0.0.0,,,2023-06-09 15:23:25,2023-06-09 15:23:25,0.000s,PASSED
,,,,,,,
Test Cases/RahulShettyTestCase/RahulShettyLoginPage,Chrome 108.0.0.0,,,2023-06-09 15:23:25,2023-06-09 15:23:25,0.153s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 108.0.0.0,,,2023-06-09 15:23:25,2023-06-09 15:23:25,0.000s,PASSED
Start setup action : SetupMethod,Chrome 108.0.0.0,,,2023-06-09 15:23:25,2023-06-09 15:23:25,0.018s,ERROR
Start tear down : TearDownMethod,Chrome 108.0.0.0,,,2023-06-09 15:23:25,2023-06-09 15:23:25,0.094s,PASSED
Start listener action : sampleAfterTestCase,Chrome 108.0.0.0,,,2023-06-09 15:23:25,2023-06-09 15:23:25,0.000s,PASSED
