Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
RahulShetty,Chrome 108.0.0.0,,,2023-06-12 10:02:12,2023-06-12 10:02:32,19.434s,ERROR
,,,,,,,
Test Cases/RahulShettyTestCase/RahulShettyLoginPage,Chrome 108.0.0.0,,,2023-06-12 10:02:31,2023-06-12 10:02:31,0.202s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 108.0.0.0,,,2023-06-12 10:02:31,2023-06-12 10:02:31,0.001s,PASSED
Start setup action : SetupMethod,Chrome 108.0.0.0,,,2023-06-12 10:02:31,2023-06-12 10:02:31,0.019s,ERROR
Start tear down : TearDownMethod,Chrome 108.0.0.0,,,2023-06-12 10:02:31,2023-06-12 10:02:31,0.084s,PASSED
Start listener action : sampleAfterTestCase,Chrome 108.0.0.0,,,2023-06-12 10:02:31,2023-06-12 10:02:31,0.000s,PASSED
,,,,,,,
Test Cases/RahulShettyTestCase/RahulShettyLoginPage,Chrome 108.0.0.0,,,2023-06-12 10:02:32,2023-06-12 10:02:32,0.249s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 108.0.0.0,,,2023-06-12 10:02:32,2023-06-12 10:02:32,0.001s,PASSED
Start setup action : SetupMethod,Chrome 108.0.0.0,,,2023-06-12 10:02:32,2023-06-12 10:02:32,0.017s,ERROR
Start tear down : TearDownMethod,Chrome 108.0.0.0,,,2023-06-12 10:02:32,2023-06-12 10:02:32,0.078s,PASSED
Start listener action : sampleAfterTestCase,Chrome 108.0.0.0,,,2023-06-12 10:02:32,2023-06-12 10:02:32,0.000s,PASSED
