Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
RahulShetty,Chrome 108.0.0.0,,,2023-06-09 19:29:30,2023-06-09 19:30:52,1m - 22.196s,PASSED
,,,,,,,
Test Cases/RahulShettyTestCase/RahulShettyLoginPage,Chrome 108.0.0.0,,,2023-06-09 19:29:31,2023-06-09 19:30:11,39.672s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 108.0.0.0,,,2023-06-09 19:29:32,2023-06-09 19:29:32,0.001s,PASSED
Start setup action : SetupMethod,Chrome 108.0.0.0,,,2023-06-09 19:29:32,2023-06-09 19:29:45,12.979s,PASSED
"homevariable = ""Home""",Chrome 108.0.0.0,,,2023-06-09 19:29:45,2023-06-09 19:29:45,0.000s,PASSED
"click(findTestObject(""RahulShetty_Repo/RahulShetty_Repo/DynamicObjectCreation/a_Shop"", [""text"":homevariable]))",Chrome 108.0.0.0,,,2023-06-09 19:29:45,2023-06-09 19:29:45,0.544s,PASSED
delay(1),Chrome 108.0.0.0,,,2023-06-09 19:29:45,2023-06-09 19:29:46,1.002s,PASSED
"shopvariable = ""shop""",Chrome 108.0.0.0,,,2023-06-09 19:29:46,2023-06-09 19:29:46,0.001s,PASSED
"verifyElementClickable(findTestObject(""RahulShetty_Repo/RahulShetty_Repo/DynamicObjectCreation/a_Shop"", [""text"":shopvariable]))",Chrome 108.0.0.0,,,2023-06-09 19:29:46,2023-06-09 19:29:48,1.652s,PASSED
"click(findTestObject(""RahulShetty_Repo/RahulShetty_Repo/DynamicObjectCreation/a_Shop"", [""text"":shopvariable]))",Chrome 108.0.0.0,,,2023-06-09 19:29:48,2023-06-09 19:29:49,1.659s,PASSED
"com.RSPage.checkout(Add_Object, Checkout_Object)",Chrome 108.0.0.0,,,2023-06-09 19:29:49,2023-06-09 19:29:55,5.783s,PASSED
"verifyElementText(findTestObject(""RahulShetty_Repo/assertion/Page_ProtoCommerce/a_iphone X""), ""iphone X"")",Chrome 108.0.0.0,,,2023-06-09 19:29:55,2023-06-09 19:29:56,0.568s,PASSED
"com.RSPage.payment(FinalCheckout, tnc, purchase)",Chrome 108.0.0.0,,,2023-06-09 19:29:56,2023-06-09 19:30:01,5.101s,PASSED
"verifyElementVisible(findTestObject(""RahulShetty_Repo/assertion/Page_ProtoCommerce/div_Success Thank you Your order will be delivered in next few weeks -)""), STOP_ON_FAILURE)",Chrome 108.0.0.0,,,2023-06-09 19:30:01,2023-06-09 19:30:01,0.604s,PASSED
"click(findTestObject(""Object Repository/RahulShetty_Repo/RahulShetty_Repo/Page_ProtoCommerce/Page_ProtoCommerce/a_ProtoCommerce Home""))",Chrome 108.0.0.0,,,2023-06-09 19:30:01,2023-06-09 19:30:02,0.437s,PASSED
"com.RSPage.formdata(name, email, password, name_object, email_object, password_object)",Chrome 108.0.0.0,,,2023-06-09 19:30:02,2023-06-09 19:30:05,2.783s,PASSED
"click(findTestObject(""Object Repository/RahulShetty_Repo/RahulShetty_Repo/Page_ProtoCommerce/Page_ProtoCommerce/input_term  Conditions_btn btn-success btn-lg""))",Chrome 108.0.0.0,,,2023-06-09 19:30:05,2023-06-09 19:30:07,2.813s,PASSED
"verifyElementVisible(findTestObject(""RahulShetty_Repo/assertion/Page_ProtoCommerce/div_Success The Form has been submitted successfully""), STOP_ON_FAILURE)",Chrome 108.0.0.0,,,2023-06-09 19:30:07,2023-06-09 19:30:08,0.562s,PASSED
"click(findTestObject(""Object Repository/RahulShetty_Repo/RahulShetty_Repo/Page_ProtoCommerce/Page_ProtoCommerce/strong_Success""))",Chrome 108.0.0.0,,,2023-06-09 19:30:08,2023-06-09 19:30:09,0.464s,PASSED
delay(2),Chrome 108.0.0.0,,,2023-06-09 19:30:09,2023-06-09 19:30:11,2.004s,PASSED
Start tear down : TearDownMethod,Chrome 108.0.0.0,,,2023-06-09 19:30:11,2023-06-09 19:30:11,0.577s,PASSED
Start listener action : sampleAfterTestCase,Chrome 108.0.0.0,,,2023-06-09 19:30:11,2023-06-09 19:30:11,0.000s,PASSED
,,,,,,,
Test Cases/RahulShettyTestCase/RahulShettyLoginPage,Chrome 108.0.0.0,,,2023-06-09 19:30:11,2023-06-09 19:30:52,41.081s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 108.0.0.0,,,2023-06-09 19:30:11,2023-06-09 19:30:11,0.000s,PASSED
Start setup action : SetupMethod,Chrome 108.0.0.0,,,2023-06-09 19:30:11,2023-06-09 19:30:23,11.461s,PASSED
"homevariable = ""Home""",Chrome 108.0.0.0,,,2023-06-09 19:30:23,2023-06-09 19:30:23,0.000s,PASSED
"click(findTestObject(""RahulShetty_Repo/RahulShetty_Repo/DynamicObjectCreation/a_Shop"", [""text"":homevariable]))",Chrome 108.0.0.0,,,2023-06-09 19:30:23,2023-06-09 19:30:23,0.561s,PASSED
delay(1),Chrome 108.0.0.0,,,2023-06-09 19:30:23,2023-06-09 19:30:24,1.001s,PASSED
"shopvariable = ""shop""",Chrome 108.0.0.0,,,2023-06-09 19:30:24,2023-06-09 19:30:24,0.001s,PASSED
"verifyElementClickable(findTestObject(""RahulShetty_Repo/RahulShetty_Repo/DynamicObjectCreation/a_Shop"", [""text"":shopvariable]))",Chrome 108.0.0.0,,,2023-06-09 19:30:24,2023-06-09 19:30:26,1.434s,PASSED
"click(findTestObject(""RahulShetty_Repo/RahulShetty_Repo/DynamicObjectCreation/a_Shop"", [""text"":shopvariable]))",Chrome 108.0.0.0,,,2023-06-09 19:30:26,2023-06-09 19:30:28,1.804s,PASSED
"com.RSPage.checkout(Add_Object, Checkout_Object)",Chrome 108.0.0.0,,,2023-06-09 19:30:28,2023-06-09 19:30:33,5.799s,PASSED
"verifyElementText(findTestObject(""RahulShetty_Repo/assertion/Page_ProtoCommerce/a_iphone X""), ""iphone X"")",Chrome 108.0.0.0,,,2023-06-09 19:30:33,2023-06-09 19:30:34,0.555s,PASSED
"com.RSPage.payment(FinalCheckout, tnc, purchase)",Chrome 108.0.0.0,,,2023-06-09 19:30:34,2023-06-09 19:30:42,8.024s,PASSED
"verifyElementVisible(findTestObject(""RahulShetty_Repo/assertion/Page_ProtoCommerce/div_Success Thank you Your order will be delivered in next few weeks -)""), STOP_ON_FAILURE)",Chrome 108.0.0.0,,,2023-06-09 19:30:42,2023-06-09 19:30:43,0.558s,PASSED
"click(findTestObject(""Object Repository/RahulShetty_Repo/RahulShetty_Repo/Page_ProtoCommerce/Page_ProtoCommerce/a_ProtoCommerce Home""))",Chrome 108.0.0.0,,,2023-06-09 19:30:43,2023-06-09 19:30:43,0.550s,PASSED
"com.RSPage.formdata(name, email, password, name_object, email_object, password_object)",Chrome 108.0.0.0,,,2023-06-09 19:30:43,2023-06-09 19:30:46,2.716s,PASSED
"click(findTestObject(""Object Repository/RahulShetty_Repo/RahulShetty_Repo/Page_ProtoCommerce/Page_ProtoCommerce/input_term  Conditions_btn btn-success btn-lg""))",Chrome 108.0.0.0,,,2023-06-09 19:30:46,2023-06-09 19:30:49,2.814s,PASSED
"verifyElementVisible(findTestObject(""RahulShetty_Repo/assertion/Page_ProtoCommerce/div_Success The Form has been submitted successfully""), STOP_ON_FAILURE)",Chrome 108.0.0.0,,,2023-06-09 19:30:49,2023-06-09 19:30:49,0.623s,PASSED
"click(findTestObject(""Object Repository/RahulShetty_Repo/RahulShetty_Repo/Page_ProtoCommerce/Page_ProtoCommerce/strong_Success""))",Chrome 108.0.0.0,,,2023-06-09 19:30:49,2023-06-09 19:30:50,0.378s,PASSED
delay(2),Chrome 108.0.0.0,,,2023-06-09 19:30:50,2023-06-09 19:30:52,2.001s,PASSED
Start tear down : TearDownMethod,Chrome 108.0.0.0,,,2023-06-09 19:30:52,2023-06-09 19:30:52,0.629s,PASSED
