Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""RahulShetty_Repo/assertion/Page_ProtoCommerce/a_iphone X""), ""iphone X"")",Chrome 108.0.0.0,,,2023-06-12 13:51:00,2023-06-12 13:51:00,0.567s,PASSED
"com.RSPage.payment(FinalCheckout, tnc, purchase)",Chrome 108.0.0.0,,,2023-06-12 13:51:00,2023-06-12 13:51:06,5.751s,PASSED
"verifyElementVisible(findTestObject(""RahulShetty_Repo/assertion/Page_ProtoCommerce/div_Success Thank you Your order will be delivered in next few weeks -)""), STOP_ON_FAILURE)",Chrome 108.0.0.0,,,2023-06-12 13:51:06,2023-06-12 13:51:07,0.608s,PASSED
"click(findTestObject(""Object Repository/RahulShetty_Repo/RahulShetty_Repo/Page_ProtoCommerce/Page_ProtoCommerce/a_ProtoCommerce Home""))",Chrome 108.0.0.0,,,2023-06-12 13:51:07,2023-06-12 13:51:07,0.605s,PASSED
"com.RSPage.formdata(name, email, password, name_object, email_object, password_object)",Chrome 108.0.0.0,,,2023-06-12 13:51:07,2023-06-12 13:51:10,2.678s,PASSED
"click(findTestObject(""Object Repository/RahulShetty_Repo/RahulShetty_Repo/Page_ProtoCommerce/Page_ProtoCommerce/input_term  Conditions_btn btn-success btn-lg""))",Chrome 108.0.0.0,,,2023-06-12 13:51:10,2023-06-12 13:51:13,2.925s,PASSED
"verifyElementVisible(findTestObject(""RahulShetty_Repo/assertion/Page_ProtoCommerce/div_Success The Form has been submitted successfully""), STOP_ON_FAILURE)",Chrome 108.0.0.0,,,2023-06-12 13:51:13,2023-06-12 13:51:14,0.570s,PASSED
"click(findTestObject(""Object Repository/RahulShetty_Repo/RahulShetty_Repo/Page_ProtoCommerce/Page_ProtoCommerce/strong_Success""))",Chrome 108.0.0.0,,,2023-06-12 13:51:14,2023-06-12 13:51:14,0.478s,PASSED
delay(2),Chrome 108.0.0.0,,,2023-06-12 13:51:14,2023-06-12 13:51:16,2.002s,PASSED
Start tear down : TearDownMethod,Chrome 108.0.0.0,,,2023-06-12 13:51:16,2023-06-12 13:51:17,0.475s,PASSED
Start listener action : sampleAfterTestCase,Chrome 108.0.0.0,,,2023-06-12 13:51:17,2023-06-12 13:51:17,0.000s,PASSED
