Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
RahulShetty,Chrome 108.0.0.0,,,2023-06-09 19:26:45,2023-06-09 19:27:11,25.421s,ERROR
,,,,,,,
Test Cases/RahulShettyTestCase/RahulShettyLoginPage,Chrome 108.0.0.0,,,2023-06-09 19:27:10,2023-06-09 19:27:10,0.146s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 108.0.0.0,,,2023-06-09 19:27:10,2023-06-09 19:27:10,0.000s,PASSED
Start setup action : SetupMethod,Chrome 108.0.0.0,,,2023-06-09 19:27:10,2023-06-09 19:27:10,0.008s,ERROR
Start tear down : TearDownMethod,Chrome 108.0.0.0,,,2023-06-09 19:27:10,2023-06-09 19:27:10,0.035s,PASSED
Start listener action : sampleAfterTestCase,Chrome 108.0.0.0,,,2023-06-09 19:27:10,2023-06-09 19:27:10,0.000s,PASSED
,,,,,,,
Test Cases/RahulShettyTestCase/RahulShettyLoginPage,Chrome 108.0.0.0,,,2023-06-09 19:27:10,2023-06-09 19:27:11,0.160s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 108.0.0.0,,,2023-06-09 19:27:10,2023-06-09 19:27:10,0.000s,PASSED
Start setup action : SetupMethod,Chrome 108.0.0.0,,,2023-06-09 19:27:10,2023-06-09 19:27:11,0.010s,ERROR
Start tear down : TearDownMethod,Chrome 108.0.0.0,,,2023-06-09 19:27:11,2023-06-09 19:27:11,0.045s,PASSED
Start listener action : sampleAfterTestCase,Chrome 108.0.0.0,,,2023-06-09 19:27:11,2023-06-09 19:27:11,0.000s,PASSED
