Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/RahulShetty_Repo/RahulShetty_Repo/Page_ProtoCommerce/Page_ProtoCommerce/input_Name_name""), name)",Chrome 108.0.0.0,,,2023-06-09 14:15:59,2023-06-09 14:15:59,0.843s,PASSED
"setText(findTestObject(""Object Repository/RahulShetty_Repo/RahulShetty_Repo/Page_ProtoCommerce/Page_ProtoCommerce/input_Email_email""), email)",Chrome 108.0.0.0,,,2023-06-09 14:15:59,2023-06-09 14:16:00,0.723s,PASSED
"setText(findTestObject(""Object Repository/RahulShetty_Repo/RahulShetty_Repo/Page_ProtoCommerce/Page_ProtoCommerce/input_Password_exampleInputPassword1""), password)",Chrome 108.0.0.0,,,2023-06-09 14:16:00,2023-06-09 14:16:01,0.824s,PASSED
"click(findTestObject(""Object Repository/RahulShetty_Repo/RahulShetty_Repo/Page_ProtoCommerce/Page_ProtoCommerce/input_term  Conditions_btn btn-success btn-lg""))",Chrome 108.0.0.0,,,2023-06-09 14:16:01,2023-06-09 14:16:04,2.526s,PASSED
"click(findTestObject(""Object Repository/RahulShetty_Repo/RahulShetty_Repo/Page_ProtoCommerce/Page_ProtoCommerce/strong_Success""))",Chrome 108.0.0.0,,,2023-06-09 14:16:04,2023-06-09 14:16:04,0.580s,PASSED
delay(2),Chrome 108.0.0.0,,,2023-06-09 14:16:04,2023-06-09 14:16:06,2.001s,PASSED
Start tear down : TearDownMethod,Chrome 108.0.0.0,,,2023-06-09 14:16:06,2023-06-09 14:16:07,0.480s,PASSED
Start listener action : sampleAfterTestCase,Chrome 108.0.0.0,,,2023-06-09 14:16:07,2023-06-09 14:16:07,0.001s,PASSED
,,,,,,,
Test Cases/RahulShettyTestCase/RahulShettyLoginPage,Chrome 108.0.0.0,,,2023-06-09 14:16:08,2023-06-09 14:16:08,0.133s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 108.0.0.0,,,2023-06-09 14:16:08,2023-06-09 14:16:08,0.000s,PASSED
Start setup action : SetupMethod,Chrome 108.0.0.0,,,2023-06-09 14:16:08,2023-06-09 14:16:08,0.016s,ERROR
Start tear down : TearDownMethod,Chrome 108.0.0.0,,,2023-06-09 14:16:08,2023-06-09 14:16:08,0.108s,PASSED
Start listener action : sampleAfterTestCase,Chrome 108.0.0.0,,,2023-06-09 14:16:08,2023-06-09 14:16:08,0.001s,PASSED
