Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
RahulShetty,Chrome 108.0.0.0,,,2023-06-09 16:08:30,2023-06-09 16:09:55,1m - 25.437s,PASSED
,,,,,,,
Test Cases/RahulShettyTestCase/RahulShettyLoginPage,Chrome 108.0.0.0,,,2023-06-09 16:08:32,2023-06-09 16:09:15,42.819s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 108.0.0.0,,,2023-06-09 16:08:32,2023-06-09 16:08:32,0.001s,PASSED
Start setup action : SetupMethod,Chrome 108.0.0.0,,,2023-06-09 16:08:32,2023-06-09 16:08:45,12.999s,PASSED
"homevariable = ""Home""",Chrome 108.0.0.0,,,2023-06-09 16:08:45,2023-06-09 16:08:45,0.000s,PASSED
"click(findTestObject(""RahulShetty_Repo/RahulShetty_Repo/DynamicObjectCreation/a_Shop"", [""text"":homevariable]))",Chrome 108.0.0.0,,,2023-06-09 16:08:45,2023-06-09 16:08:46,0.591s,PASSED
delay(2),Chrome 108.0.0.0,,,2023-06-09 16:08:46,2023-06-09 16:08:48,2.003s,PASSED
"shopvariable = ""shop""",Chrome 108.0.0.0,,,2023-06-09 16:08:48,2023-06-09 16:08:48,0.000s,PASSED
"verifyElementClickable(findTestObject(""RahulShetty_Repo/RahulShetty_Repo/DynamicObjectCreation/a_Shop"", [""text"":shopvariable]))",Chrome 108.0.0.0,,,2023-06-09 16:08:48,2023-06-09 16:08:49,1.767s,PASSED
"click(findTestObject(""RahulShetty_Repo/RahulShetty_Repo/DynamicObjectCreation/a_Shop"", [""text"":shopvariable]))",Chrome 108.0.0.0,,,2023-06-09 16:08:49,2023-06-09 16:08:51,1.706s,PASSED
"com.RSPage.checkout(Add_Object, Checkout_Object)",Chrome 108.0.0.0,,,2023-06-09 16:08:51,2023-06-09 16:08:57,6.166s,PASSED
"verifyElementText(findTestObject(""RahulShetty_Repo/assertion/Page_ProtoCommerce/a_iphone X""), ""iphone X"")",Chrome 108.0.0.0,,,2023-06-09 16:08:57,2023-06-09 16:08:58,0.585s,PASSED
"click(findTestObject(""Object Repository/RahulShetty_Repo/RahulShetty_Repo/Page_ProtoCommerce/Page_ProtoCommerce/button_Checkout""))",Chrome 108.0.0.0,,,2023-06-09 16:08:58,2023-06-09 16:08:58,0.490s,PASSED
