Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/RahulShetty_Repo/RahulShetty_Repo/Page_ProtoCommerce/Page_ProtoCommerce/button_Checkout""))",Firefox 114.0,,,2023-06-09 16:42:45,2023-06-09 16:42:46,0.450s,PASSED
"click(findTestObject(""Object Repository/RahulShetty_Repo/RahulShetty_Repo/Page_ProtoCommerce/Page_ProtoCommerce/label_I agree with the term  Conditions""))",Firefox 114.0,,,2023-06-09 16:42:46,2023-06-09 16:42:47,1.520s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/RahulShetty_Repo/RahulShetty_Repo/Page_ProtoCommerce/Page_ProtoCommerce/input_term  Conditions_btn btn-success btn-lg""))",Firefox 114.0,,,2023-06-09 16:42:47,2023-06-09 16:42:49,1.294s,PASSED
"click(findTestObject(""Object Repository/RahulShetty_Repo/RahulShetty_Repo/Page_ProtoCommerce/Page_ProtoCommerce/input_term  Conditions_btn btn-success btn-lg""))",Firefox 114.0,,,2023-06-09 16:42:49,2023-06-09 16:42:50,1.510s,PASSED
"verifyElementVisible(findTestObject(""RahulShetty_Repo/assertion/Page_ProtoCommerce/div_Success Thank you Your order will be delivered in next few weeks -)""), STOP_ON_FAILURE)",Firefox 114.0,,,2023-06-09 16:42:50,2023-06-09 16:42:50,0.304s,PASSED
"click(findTestObject(""Object Repository/RahulShetty_Repo/RahulShetty_Repo/Page_ProtoCommerce/Page_ProtoCommerce/a_ProtoCommerce Home""))",Firefox 114.0,,,2023-06-09 16:42:50,2023-06-09 16:42:51,0.367s,PASSED
delay(2),Firefox 114.0,,,2023-06-09 16:42:51,2023-06-09 16:42:53,2.002s,PASSED
"setText(findTestObject(""Object Repository/RahulShetty_Repo/RahulShetty_Repo/Page_ProtoCommerce/Page_ProtoCommerce/input_Name_name""), name)",Firefox 114.0,,,2023-06-09 16:42:53,2023-06-09 16:42:54,0.662s,PASSED
"setText(findTestObject(""Object Repository/RahulShetty_Repo/RahulShetty_Repo/Page_ProtoCommerce/Page_ProtoCommerce/input_Email_email""), email)",Firefox 114.0,,,2023-06-09 16:42:54,2023-06-09 16:42:54,0.870s,PASSED
"setText(findTestObject(""Object Repository/RahulShetty_Repo/RahulShetty_Repo/Page_ProtoCommerce/Page_ProtoCommerce/input_Password_exampleInputPassword1""), password)",Firefox 114.0,,,2023-06-09 16:42:54,2023-06-09 16:42:55,0.666s,PASSED
"click(findTestObject(""Object Repository/RahulShetty_Repo/RahulShetty_Repo/Page_ProtoCommerce/Page_ProtoCommerce/input_term  Conditions_btn btn-success btn-lg""))",Firefox 114.0,,,2023-06-09 16:42:55,2023-06-09 16:42:57,1.509s,PASSED
"verifyElementVisible(findTestObject(""RahulShetty_Repo/assertion/Page_ProtoCommerce/div_Success The Form has been submitted successfully""), STOP_ON_FAILURE)",Firefox 114.0,,,2023-06-09 16:42:57,2023-06-09 16:42:57,0.247s,PASSED
"click(findTestObject(""Object Repository/RahulShetty_Repo/RahulShetty_Repo/Page_ProtoCommerce/Page_ProtoCommerce/strong_Success""))",Firefox 114.0,,,2023-06-09 16:42:57,2023-06-09 16:42:57,0.455s,PASSED
delay(2),Firefox 114.0,,,2023-06-09 16:42:57,2023-06-09 16:42:59,2.002s,PASSED
Start tear down : TearDownMethod,Firefox 114.0,,,2023-06-09 16:42:59,2023-06-09 16:43:00,0.391s,PASSED
Start listener action : sampleAfterTestCase,Firefox 114.0,,,2023-06-09 16:43:00,2023-06-09 16:43:00,0.000s,PASSED
